Old URL,New URL,Similarity,Redirect Type,Notes
https://www.acpm.fr/Marque/marque-afrique-magazine-am,https://sigp2-prod.acpm.fr/les-membres/marque/marque-afrique-magazine-am,85.0%,301,High confidence
https://www.acpm.fr/Marque/marque-encore-une-histoire,https://sigp2-prod.acpm.fr/les-membres/marque/marque-encore-une-histoire,85.0%,301,High confidence
https://www.acpm.fr/Marque/marque-la-presse-de-vesoul,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-presse-de-vesoul,85.0%,301,High confidence
https://www.acpm.fr/Marque/marque-paysans-de-la-loire,https://sigp2-prod.acpm.fr/les-membres/marque/marque-paysans-de-la-loire,85.0%,301,High confidence
https://www.acpm.fr/Support/arts-et-metiers-magazine,https://sigp2-prod.acpm.fr/les-membres/support/arts-et-metiers-magazine,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-sciences-et-avenir,https://sigp2-prod.acpm.fr/les-membres/marque/marque-sciences-et-avenir,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-la-voix-du-caillou,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-voix-du-caillou,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-le-bonhomme-picard,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-bonhomme-picard,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-voiles-et-voiliers,https://sigp2-prod.acpm.fr/les-membres/marque/marque-voiles-et-voiliers,84.6%,301,High confidence
https://www.acpm.fr/Support/paris-vous-aime-magazine,https://sigp2-prod.acpm.fr/les-membres/support/paris-vous-aime-magazine,84.6%,301,High confidence
https://www.acpm.fr/Support/alternatives-economiques,https://sigp2-prod.acpm.fr/les-membres/support/alternatives-economiques,84.6%,301,High confidence
https://www.acpm.fr/Support/merci-pour-l-info-expert,https://sigp2-prod.acpm.fr/les-membres/support/merci-pour-l-info-expert,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-gazette-ariegeoise,https://sigp2-prod.acpm.fr/les-membres/marque/marque-gazette-ariegeoise,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-la-france-agricole,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-france-agricole,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-l-echo-republicain,https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-echo-republicain,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-l-ancien-d-algerie,https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-ancien-d-algerie,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-famille-chretienne,https://sigp2-prod.acpm.fr/les-membres/marque/marque-famille-chretienne,84.6%,301,High confidence
https://www.acpm.fr/Support/cumul-midi-libre-7-jours,https://sigp2-prod.acpm.fr/les-membres/support/cumul-midi-libre-7-jours,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-la-depeche-du-midi,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-depeche-du-midi,84.6%,301,High confidence
https://www.acpm.fr/Support/strategies-guide-agences,https://sigp2-prod.acpm.fr/les-membres/support/strategies-guide-agences,84.6%,301,High confidence
https://www.acpm.fr/Support/paris-normandie-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/paris-normandie-dimanche,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-pediatrie-pratique,https://sigp2-prod.acpm.fr/les-membres/marque/marque-pediatrie-pratique,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-le-dauphine-libere,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-dauphine-libere,84.6%,301,High confidence
https://www.acpm.fr/Marque/marque-valeurs-actuelles,https://sigp2-prod.acpm.fr/les-membres/marque/marque-valeurs-actuelles,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-merci-pour-l-info,https://sigp2-prod.acpm.fr/les-membres/marque/marque-merci-pour-l-info,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-radio-rythme-bleu,https://sigp2-prod.acpm.fr/les-membres/marque/marque-radio-rythme-bleu,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-detours-en-france,https://sigp2-prod.acpm.fr/les-membres/marque/marque-detours-en-france,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-j-apprends-a-lire,https://sigp2-prod.acpm.fr/les-membres/marque/marque-j-apprends-a-lire,84.2%,301,High confidence
https://www.acpm.fr/Support/le-betteravier-francais,https://sigp2-prod.acpm.fr/les-membres/support/le-betteravier-francais,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-le-petit-bulletin,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-petit-bulletin,84.2%,301,High confidence
https://www.acpm.fr/Support/ad-architectural-digest,https://sigp2-prod.acpm.fr/les-membres/support/ad-architectural-digest,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-la-dordogne-libre,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-dordogne-libre,84.2%,301,High confidence
https://www.acpm.fr/Support/citizen-k-international,https://sigp2-prod.acpm.fr/les-membres/support/citizen-k-international,84.2%,301,High confidence
https://www.acpm.fr/Support/le-maine-libre-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/le-maine-libre-dimanche,84.2%,301,High confidence
https://www.acpm.fr/Support/le-bien-public-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/le-bien-public-dimanche,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-dr-good-c-est-bon,https://sigp2-prod.acpm.fr/les-membres/marque/marque-dr-good-c-est-bon,84.2%,301,High confidence
https://www.acpm.fr/Support/la-semaine-des-pyrenees,https://sigp2-prod.acpm.fr/les-membres/support/la-semaine-des-pyrenees,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-l-inffo-formation,https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-inffo-formation,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-le-reveil-du-midi,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-reveil-du-midi,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-la-gazette-france,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-gazette-france,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-l-est-republicain,https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-est-republicain,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-vosges-television,https://sigp2-prod.acpm.fr/les-membres/marque/marque-vosges-television,84.2%,301,High confidence
https://www.acpm.fr/Support/la-republique-du-centre,https://sigp2-prod.acpm.fr/les-membres/support/la-republique-du-centre,84.2%,301,High confidence
https://www.acpm.fr/Support/le-journal-de-la-maison,https://sigp2-prod.acpm.fr/les-membres/support/le-journal-de-la-maison,84.2%,301,High confidence
https://www.acpm.fr/Support/couplage-tendance-ouest,https://sigp2-prod.acpm.fr/les-membres/support/couplage-tendance-ouest,84.2%,301,High confidence
https://www.acpm.fr/Marque/j-espere-que-tu-vas-bien,https://sigp2-prod.acpm.fr/les-membres/marque/j-espere-que-tu-vas-bien,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-le-paysan-lorrain,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-paysan-lorrain,84.2%,301,High confidence
https://www.acpm.fr/Support/l-est-republicain-lundi,https://sigp2-prod.acpm.fr/les-membres/support/l-est-republicain-lundi,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-silence-ca-pousse,https://sigp2-prod.acpm.fr/les-membres/marque/marque-silence-ca-pousse,84.2%,301,High confidence
https://www.acpm.fr/Marque/marque-the-red-bulletin,https://sigp2-prod.acpm.fr/les-membres/marque/marque-the-red-bulletin,83.8%,301,High confidence
https://www.acpm.fr/Support/m-le-magazine-du-monde,https://sigp2-prod.acpm.fr/les-membres/support/m-le-magazine-du-monde,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-radio-courtoisie,https://sigp2-prod.acpm.fr/les-membres/marque/marque-radio-courtoisie,83.8%,301,High confidence
https://www.acpm.fr/Support/couplage-pays-roannais,https://sigp2-prod.acpm.fr/les-membres/support/couplage-pays-roannais,83.8%,301,High confidence
https://www.acpm.fr/Support/la-semaine-veterinaire,https://sigp2-prod.acpm.fr/les-membres/support/la-semaine-veterinaire,83.8%,301,High confidence
https://www.acpm.fr/Support/groupe-la-manche-libre,https://sigp2-prod.acpm.fr/les-membres/support/groupe-la-manche-libre,83.8%,301,High confidence
https://www.acpm.fr/Support/la-semaine-de-l-allier,https://sigp2-prod.acpm.fr/les-membres/support/la-semaine-de-l-allier,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-rue89-strasbourg,https://sigp2-prod.acpm.fr/les-membres/marque/marque-rue89-strasbourg,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-la-voix-de-l-ain,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-voix-de-l-ain,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-le-pays-roannais,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-pays-roannais,83.8%,301,High confidence
https://www.acpm.fr/Support/courrier-international,https://sigp2-prod.acpm.fr/les-membres/support/courrier-international,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-le-petit-journal,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-petit-journal,83.8%,301,High confidence
https://www.acpm.fr/Support/les-petites-princesses,https://sigp2-prod.acpm.fr/les-membres/support/les-petites-princesses,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-petites-affiches,https://sigp2-prod.acpm.fr/les-membres/marque/marque-petites-affiches,83.8%,301,High confidence
https://www.acpm.fr/Support/le-republicain-lorrain,https://sigp2-prod.acpm.fr/les-membres/support/le-republicain-lorrain,83.8%,301,High confidence
https://www.acpm.fr/Support/le-journal-du-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/le-journal-du-dimanche,83.8%,301,High confidence
https://www.acpm.fr/Support/l-argus-de-l-assurance,https://sigp2-prod.acpm.fr/les-membres/support/l-argus-de-l-assurance,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-if-saint-etienne,https://sigp2-prod.acpm.fr/les-membres/marque/marque-if-saint-etienne,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-lhebdoduvendredi,https://sigp2-prod.acpm.fr/les-membres/marque/marque-lhebdoduvendredi,83.8%,301,High confidence
https://www.acpm.fr/Support/bien-etre-sante-animal,https://sigp2-prod.acpm.fr/les-membres/support/bien-etre-sante-animal,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-bulletin-des-gtv,https://sigp2-prod.acpm.fr/les-membres/marque/marque-bulletin-des-gtv,83.8%,301,High confidence
https://www.acpm.fr/Support/la-depeche-veterinaire,https://sigp2-prod.acpm.fr/les-membres/support/la-depeche-veterinaire,83.8%,301,High confidence
https://www.acpm.fr/Support/le-telegramme-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/le-telegramme-dimanche,83.8%,301,High confidence
https://www.acpm.fr/Support/la-depeche-du-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/la-depeche-du-dimanche,83.8%,301,High confidence
https://www.acpm.fr/Support/l-activite-immobiliere,https://sigp2-prod.acpm.fr/les-membres/support/l-activite-immobiliere,83.8%,301,High confidence
https://www.acpm.fr/Support/la-nouvelle-republique,https://sigp2-prod.acpm.fr/les-membres/support/la-nouvelle-republique,83.8%,301,High confidence
https://www.acpm.fr/Support/le-paysan-du-haut-rhin,https://sigp2-prod.acpm.fr/les-membres/support/le-paysan-du-haut-rhin,83.8%,301,High confidence
https://www.acpm.fr/Support/l-independant-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/l-independant-dimanche,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-e-marchespublics,https://sigp2-prod.acpm.fr/les-membres/marque/marque-e-marchespublics,83.8%,301,High confidence
https://www.acpm.fr/Support/centre-presse-poitiers,https://sigp2-prod.acpm.fr/les-membres/support/centre-presse-poitiers,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-l-aisne-nouvelle,https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-aisne-nouvelle,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-maires-de-france,https://sigp2-prod.acpm.fr/les-membres/marque/marque-maires-de-france,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-the-media-leader,https://sigp2-prod.acpm.fr/les-membres/marque/marque-the-media-leader,83.8%,301,High confidence
https://www.acpm.fr/Support/radio-vinci-autoroutes,https://sigp2-prod.acpm.fr/les-membres/support/radio-vinci-autoroutes,83.8%,301,High confidence
https://www.acpm.fr/Marque/marque-le-journal-des-plages,https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-journal-des-plages-1,83.7%,301,High confidence
https://www.acpm.fr/Marque/marque-la-manche-libre,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-manche-libre,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-angers-villactu,https://sigp2-prod.acpm.fr/les-membres/marque/marque-angers-villactu,83.3%,301,High confidence
https://www.acpm.fr/Support/connaissance-des-arts,https://sigp2-prod.acpm.fr/les-membres/support/connaissance-des-arts,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-tribune-de-lyon,https://sigp2-prod.acpm.fr/les-membres/marque/marque-tribune-de-lyon,83.3%,301,High confidence
https://www.acpm.fr/Support/le-reveil-du-vivarais,https://sigp2-prod.acpm.fr/les-membres/support/le-reveil-du-vivarais,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-journal-du-golf,https://sigp2-prod.acpm.fr/les-membres/marque/marque-journal-du-golf,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-tele-programmes,https://sigp2-prod.acpm.fr/les-membres/marque/marque-tele-programmes,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-bien-etre-sante,https://sigp2-prod.acpm.fr/les-membres/marque/marque-bien-etre-sante,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-acteurs-publics,https://sigp2-prod.acpm.fr/les-membres/marque/marque-acteurs-publics,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-barnes-magazine,https://sigp2-prod.acpm.fr/les-membres/marque/marque-barnes-magazine,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-paris-normandie,https://sigp2-prod.acpm.fr/les-membres/marque/marque-paris-normandie,83.3%,301,High confidence
https://www.acpm.fr/Support/ouest-france-dimanche,https://sigp2-prod.acpm.fr/les-membres/support/ouest-france-dimanche,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-arts-et-metiers,https://sigp2-prod.acpm.fr/les-membres/marque/marque-arts-et-metiers,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-courrier-picard,https://sigp2-prod.acpm.fr/les-membres/marque/marque-courrier-picard,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-france-football,https://sigp2-prod.acpm.fr/les-membres/marque/marque-france-football,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-maison-creative,https://sigp2-prod.acpm.fr/les-membres/marque/marque-maison-creative,83.3%,301,High confidence
https://www.acpm.fr/Support/groupe-le-moniteur-co,https://sigp2-prod.acpm.fr/les-membres/support/groupe-le-moniteur-co,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-richard-fremder,https://sigp2-prod.acpm.fr/les-membres/marque/marque-richard-fremder,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-corse-net-infos,https://sigp2-prod.acpm.fr/les-membres/marque/marque-corse-net-infos,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-paris-vous-aime,https://sigp2-prod.acpm.fr/les-membres/marque/marque-paris-vous-aime,83.3%,301,High confidence
https://www.acpm.fr/Support/les-cahiers-du-cinema,https://sigp2-prod.acpm.fr/les-membres/support/les-cahiers-du-cinema,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-gazette-du-midi,https://sigp2-prod.acpm.fr/les-membres/marque/marque-gazette-du-midi,83.3%,301,High confidence
https://www.acpm.fr/Support/le-batiment-artisanal,https://sigp2-prod.acpm.fr/les-membres/support/le-batiment-artisanal,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-la-voix-du-nord,https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-voix-du-nord,83.3%,301,High confidence
https://www.acpm.fr/Support/la-voix-du-nord-lundi,https://sigp2-prod.acpm.fr/les-membres/support/la-voix-du-nord-lundi,83.3%,301,High confidence
https://www.acpm.fr/Support/le-journal-des-maires,https://sigp2-prod.acpm.fr/les-membres/support/le-journal-des-maires,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-pourquoidocteur,https://sigp2-prod.acpm.fr/les-membres/marque/marque-pourquoidocteur,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-harper-s-bazaar,https://sigp2-prod.acpm.fr/les-membres/marque/marque-harper-s-bazaar,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-france-dimanche,https://sigp2-prod.acpm.fr/les-membres/marque/marque-france-dimanche,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-tele-2-semaines,https://sigp2-prod.acpm.fr/les-membres/marque/marque-tele-2-semaines,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-direct-editeurs,https://sigp2-prod.acpm.fr/les-membres/marque/marque-direct-editeurs,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-radio-intensite,https://sigp2-prod.acpm.fr/les-membres/marque/marque-radio-intensite,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-maniere-de-voir,https://sigp2-prod.acpm.fr/les-membres/marque/marque-maniere-de-voir,83.3%,301,High confidence
https://www.acpm.fr/Marque/marque-radio-classique,https://sigp2-prod.acpm.fr/les-membres/marque/marque-radio-classique,83.3%,301,High confidence
https://www.acpm.fr/Support/le-monde-diplomatique,https://sigp2-prod.acpm.fr/les-membres/support/le-monde-diplomatique,83.3%,301,High confidence
https://www.acpm.fr/Support/l-hotellerie-restauration,https://sigp2-prod.acpm.fr/les-membres/support/l-hotellerie-restauration-1,82.9%,301,High confidence
https://www.acpm.fr/Marque/marque-art-decoration,https://sigp2-prod.acpm.fr/les-membres/marque/marque-art-decoration,82.9%,301,High confidence
https://www.acpm.fr/Support/le-berry-republicain,https://sigp2-prod.acpm.fr/les-membres/support/le-berry-republicain,82.9%,301,High confidence
https://www.acpm.fr/Marque/marque-tendance-ouest,https://sigp2-prod.acpm.fr/les-membres/marque/marque-tendance-ouest,82.9%,301,High confidence
